pid,gid,team,minutes,points,assists,turnovers,steals,blocks,fouls,fga,fgm,threepa,threepm,fta,ftm,rebounds
166,43090UTA,Utah Jazz,32,14,1,1,0,1,3,10,5,0,0,5,4,9
272,43090UTA,Utah Jazz,22,9,2,1,1,1,3,7,3,3,1,2,2,3
479,43090UTA,Utah Jazz,22,7,1,0,1,0,2,7,3,3,1,0,0,1
85,43090UTA,Utah Jazz,21,12,0,2,1,0,1,6,2,3,2,6,6,3
277,43090UTA,Utah Jazz,18,10,1,0,0,0,1,8,4,2,2,0,0,4
529,43090UTA,Utah Jazz,16,2,1,0,2,1,2,1,1,0,0,0,0,2
516,43091DET,New York Knicks,35,3,1,1,1,0,2,8,1,3,1,0,0,7
313,43091DET,New York Knicks,34,16,4,1,1,0,2,15,6,5,2,2,2,5
292,43091DET,New York Knicks,29,22,3,1,1,3,3,17,11,0,0,0,0,16
260,43091DET,New York Knicks,28,4,6,2,1,0,6,5,2,1,0,0,0,6
402,43091DET,New York Knicks,20,5,3,1,0,0,1,3,2,2,1,0,0,2
352,43091DET,New York Knicks,16,10,0,1,0,2,0,7,4,2,1,2,1,0
47,43091DET,New York Knicks,13,6,3,2,0,0,0,6,3,0,0,0,0,2
32,43091DET,New York Knicks,12,2,0,1,1,0,0,3,1,2,0,0,0,0
407,43091DET,New York Knicks,12,4,3,0,0,3,2,3,2,0,0,0,0,2
397,43091DET,New York Knicks,3,0,0,1,0,0,0,2,0,0,0,0,0,2
219,43091DET,Detriot Pistons,41,24,5,1,0,1,1,16,7,6,3,10,7,3
523,43091DET,Detriot Pistons,35,12,0,2,1,1,3,11,3,10,3,4,3,3
83,43091DET,Detriot Pistons,30,14,0,1,1,1,1,8,6,3,2,0,0,6
265,43091DET,Detriot Pistons,28,10,8,2,0,0,0,12,3,3,0,5,4,4
149,43091DET,Detriot Pistons,26,18,1,2,1,2,3,16,8,0,0,4,2,15
375,43091DET,Detriot Pistons,22,4,0,0,2,0,2,4,2,0,0,0,0,5
278,43091DET,Detriot Pistons,20,12,0,1,2,0,0,8,4,3,2,2,2,3
294,43091DET,Detriot Pistons,18,0,1,0,0,0,1,3,0,0,0,0,0,1
121,43091ORL,New Orleans Pelicans,33,26,6,4,3,0,5,16,9,3,0,11,8,11
132,43091ORL,New Orleans Pelicans,31,20,0,0,1,1,3,14,10,1,0,1,0,11
238,43091ORL,New Orleans Pelicans,30,24,2,2,3,1,1,15,10,6,3,2,1,2
463,43091ORL,New Orleans Pelicans,23,6,8,2,0,0,2,6,2,2,0,2,2,3
374,43091ORL,New Orleans Pelicans,21,6,1,1,2,0,3,6,2,4,2,3,0,2
364,43091ORL,New Orleans Pelicans,27,9,2,2,0,0,3,7,3,7,3,0,0,2
128,43091ORL,New Orleans Pelicans,26,5,0,0,0,0,0,7,2,2,1,0,0,7
393,43091ORL,New Orleans Pelicans,20,3,3,2,0,0,4,4,1,3,1,0,0,6
105,43091ORL,New Orleans Pelicans,18,6,1,0,1,0,2,6,2,1,0,3,2,1
141,43091ORL,New Orleans Pelicans,6,6,0,1,0,0,2,3,2,0,0,2,2,3
118,43091ORL,New Orleans Pelicans,5,0,0,1,0,0,0,2,0,1,0,0,0,0
486,43091ORL,Orlando Magic,31,22,2,1,1,0,4,15,10,4,1,1,1,8
29,43091ORL,Orlando Magic,30,2,1,1,0,0,0,3,0,2,0,3,2,3
429,43091ORL,Orlando Magic,29,18,6,4,0,0,1,13,8,0,0,4,2,5
496,43091ORL,Orlando Magic,18,7,0,1,0,0,4,8,2,6,2,2,1,1
230,43091ORL,Orlando Magic,20,11,1,0,2,0,1,10,4,3,1,2,2,4
335,43091ORL,Orlando Magic,17,1,1,3,0,0,0,3,0,1,0,2,1,2
58,43091ORL,Orlando Magic,16,2,1,1,0,2,3,3,1,0,0,0,0,4
259,43091ORL,Orlando Magic,15,5,1,0,1,0,0,2,2,0,0,2,1,2
427,43091ORL,Orlando Magic,14,4,0,0,0,0,4,3,1,1,0,2,2,2
27,43091ORL,Orlando Magic,12,2,1,0,0,0,0,2,1,0,0,1,0,1
5,43091ORL,Orlando Magic,11,2,0,0,1,0,0,3,0,0,0,2,2,0
45,43091BKN,Washington Wizards,29,4,5,1,1,0,1,15,2,3,0,0,0,2
377,43091BKN,Washington Wizards,27,9,0,0,1,0,2,8,3,0,0,3,3,4
439,43091BKN,Washington Wizards,21,6,1,1,1,0,1,5,2,2,0,2,2,4
197,43091BKN,Washington Wizards,19,7,0,2,0,0,1,5,3,0,0,2,1,5
545,43091BKN,Washington Wizards,16,10,4,0,0,0,0,11,4,2,1,1,1,2
359,43091BKN,Washington Wizards,22,6,3,0,1,0,0,6,2,2,0,3,2,2
478,43091BKN,Washington Wizards,20,8,2,0,1,0,2,8,3,4,2,0,0,3
493,43091BKN,Washington Wizards,13,6,1,0,0,0,1,7,3,0,0,0,0,6
337,43091BKN,Washington Wizards,8,2,0,0,0,0,0,2,1,0,0,0,0,2
177,43091BKN,Washington Wizards,8,2,5,1,1,0,3,2,1,0,0,0,0,0
350,43091BKN,Washington Wizards,6,6,0,0,0,0,0,4,3,1,0,0,0,1
123,43091BKN,Brooklyn Nets,33,7,2,0,0,0,2,8,3,5,1,0,0,8
241,43091BKN,Brooklyn Nets,24,21,6,2,0,1,3,15,7,1,0,9,7,11
92,43091BKN,Brooklyn Nets,23,15,4,0,1,0,1,11,5,7,2,3,3,6
144,43091BKN,Brooklyn Nets,22,15,4,3,1,1,1,7,5,5,4,1,1,2
586,43091BKN,Brooklyn Nets,18,8,0,1,0,0,1,5,3,0,0,2,2,9
217,43091BKN,Brooklyn Nets,32,7,7,0,0,0,2,9,3,7,1,0,0,4
2,43091BKN,Brooklyn Nets,24,0,0,1,0,1,1,6,0,6,0,0,0,7
319,43091BKN,Brooklyn Nets,24,17,3,2,0,0,2,9,7,2,2,1,1,6
9,43091BKN,Brooklyn Nets,18,10,0,1,1,1,2,6,4,0,0,2,2,6
498,43091BKN,Brooklyn Nets,15,15,2,3,1,0,1,10,5,8,4,3,1,1
382,43091BKN,Brooklyn Nets,8,4,1,1,0,0,1,2,2,0,0,0,0,0
457,43091HOU,Los Angeles Clippers,39,36,7,4,1,1,2,25,11,15,6,11,8,2
289,43091HOU,Los Angeles Clippers,33,15,1,0,0,2,4,7,5,0,0,6,5,20
562,43091HOU,Los Angeles Clippers,31,9,2,0,1,0,4,9,4,5,1,0,0,2
571,43091HOU,Los Angeles Clippers,23,3,0,0,0,0,6,3,1,3,1,0,0,2
214,43091HOU,Los Angeles Clippers,13,3,0,0,1,0,2,4,1,0,0,2,1,1
565,43091HOU,Los Angeles Clippers,39,32,7,1,3,0,1,21,10,11,7,6,5,2
136,43091HOU,Los Angeles Clippers,28,12,3,2,1,0,1,7,5,1,0,2,2,5
161,43091HOU,Los Angeles Clippers,26,15,4,1,1,0,5,13,5,7,3,2,2,1
454,43091HOU,Los Angeles Clippers,8,3,0,0,0,2,0,2,1,0,0,2,1,3
521,43091HOU,Los Angeles Clippers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,43091HOU,Houston Rockets,43,12,2,2,1,0,3,9,4,7,2,3,2,4
211,43091HOU,Houston Rockets,41,51,8,8,3,0,6,28,15,14,6,16,15,4
196,43091HOU,Houston Rockets,40,28,2,2,0,0,2,20,9,12,6,6,4,4
18,43091HOU,Houston Rockets,35,14,2,1,0,1,3,7,3,4,2,6,6,10
526,43091HOU,Houston Rockets,32,3,1,0,0,0,4,4,1,3,1,0,0,10
60,43091HOU,Houston Rockets,16,5,0,4,0,2,3,3,2,0,0,2,1,7
550,43091HOU,Houston Rockets,16,2,1,0,0,1,4,3,1,0,0,0,0,2
344,43091MIA,Dallas Mavericks,34,9,3,1,1,0,2,6,2,3,1,4,4,0
37,43091MIA,Dallas Mavericks,32,20,2,1,0,0,1,15,8,3,1,5,3,2
401,43091MIA,Dallas Mavericks,32,20,3,2,0,0,0,17,7,15,6,0,0,4
490,43091MIA,Dallas Mavericks,27,6,7,2,0,0,2,7,2,3,2,0,0,2
297,43091MIA,Dallas Mavericks,8,0,0,0,0,0,1,1,0,1,0,0,0,1
171,43091MIA,Dallas Mavericks,33,23,2,1,2,0,2,13,9,7,5,0,0,2
442,43091MIA,Dallas Mavericks,17,8,1,0,2,1,0,4,4,0,0,0,0,2
360,43091MIA,Dallas Mavericks,15,4,0,0,0,1,1,3,2,0,0,0,0,5
112,43091MIA,Dallas Mavericks,9,1,2,0,0,0,0,0,0,0,0,2,1,1
215,43091MIA,Dallas Mavericks,8,2,0,1,0,0,0,1,1,0,0,0,0,0
279,43091MIA,Miami Heat,39,19,4,3,0,0,0,12,8,3,2,2,1,7
4,43091MIA,Miami Heat,38,14,5,1,1,0,3,9,6,0,0,2,2,8
455,43091MIA,Miami Heat,36,24,5,2,1,2,3,14,11,3,2,0,0,4
412,43091MIA,Miami Heat,26,11,2,3,0,1,2,7,4,4,3,0,0,6
543,43091MIA,Miami Heat,9,4,2,1,1,0,1,2,2,0,0,0,0,1
156,43091MIA,Miami Heat,39,28,0,0,0,0,2,16,10,12,8,0,0,3
547,43091MIA,Miami Heat,24,7,5,0,0,0,0,3,2,2,1,2,2,2
361,43091MIA,Miami Heat,22,6,1,1,0,0,4,9,3,1,0,0,0,3
223,43091MIA,Miami Heat,8,0,1,0,0,0,0,0,0,0,0,0,0,1
566,43091MIL,Charlotte Hornets,32,15,1,0,1,1,3,8,4,2,1,6,6,10
41,43091MIL,Charlotte Hornets,32,14,6,3,0,0,2,7,5,3,2,2,2,1
544,43091MIL,Charlotte Hornets,32,32,2,2,2,1,2,21,13,9,4,3,2,4
295,43091MIL,Charlotte Hornets,32,6,4,0,0,2,2,11,3,1,0,0,0,7
246,43091MIL,Charlotte Hornets,5,2,0,0,0,1,1,3,1,0,0,0,0,1
305,43091MIL,Charlotte Hornets,32,13,1,2,1,0,2,13,5,4,1,2,2,4
291,43091MIL,Charlotte Hornets,30,16,3,1,0,0,2,12,6,4,2,4,2,5
405,43091MIL,Charlotte Hornets,18,3,1,0,0,0,1,7,1,1,1,0,0,7
94,43091MIL,Charlotte Hornets,17,3,3,1,0,2,3,6,1,2,1,0,0,4
372,43091MIL,Charlotte Hornets,10,0,0,0,0,0,0,0,0,0,0,0,0,0
362,43091MIL,Milwaukee Bucks,38,28,1,0,1,1,2,22,12,8,3,1,1,3
20,43091MIL,Milwaukee Bucks,37,26,5,0,1,0,3,20,9,3,1,8,7,7
62,43091MIL,Milwaukee Bucks,36,24,10,4,2,3,2,16,8,6,1,10,7,5
495,43091MIL,Milwaukee Bucks,20,0,1,0,0,0,1,4,0,3,0,0,0,2
227,43091MIL,Milwaukee Bucks,19,6,0,0,0,0,1,2,2,0,0,2,2,8
73,43091MIL,Milwaukee Bucks,31,14,4,1,1,1,2,11,5,3,2,2,2,6
338,43091MIL,Milwaukee Bucks,18,4,0,1,0,0,0,4,2,1,0,0,0,4
138,43091MIL,Milwaukee Bucks,14,0,4,0,0,0,0,3,0,3,0,0,0,0
296,43091MIL,Milwaukee Bucks,10,5,2,0,0,0,0,3,2,2,1,0,0,3
320,43091MIL,Milwaukee Bucks,9,0,0,0,1,0,3,0,0,0,0,0,0,4
80,43091MIL,Milwaukee Bucks,7,2,0,1,1,0,2,2,1,0,0,0,0,1
48,43091OKC,Atlanta Hawks,33,27,5,3,1,1,1,18,10,10,5,2,2,1
254,43091OKC,Atlanta Hawks,31,22,1,1,1,0,3,10,7,5,4,4,4,3
44,43091OKC,Atlanta Hawks,27,11,6,5,3,0,4,6,4,1,1,2,2,3
436,43091OKC,Atlanta Hawks,19,2,1,1,0,1,2,2,1,0,0,0,0,1
110,43091OKC,Atlanta Hawks,27,16,1,1,1,1,1,8,7,1,0,4,2,9
137,43091OKC,Atlanta Hawks,27,20,6,1,1,0,3,10,7,6,4,2,2,2
98,43091OKC,Atlanta Hawks,19,4,1,0,2,0,3,5,2,3,0,0,0,2
508,43091OKC,Atlanta Hawks,17,7,4,0,2,0,2,12,3,3,0,2,1,3
188,43091OKC,Oklahoma City Thunder,40,17,2,5,3,1,3,12,4,5,2,10,7,5
552,43091OKC,Oklahoma City Thunder,36,30,15,3,2,1,0,17,12,2,1,5,5,7
21,43091OKC,Oklahoma City Thunder,35,24,1,2,1,1,3,19,8,12,7,2,1,1
3,43091OKC,Oklahoma City Thunder,34,16,1,2,2,0,3,9,6,0,0,6,4,10
248,43091OKC,Oklahoma City Thunder,25,5,1,0,1,2,1,5,2,2,1,0,0,4
424,43091OKC,Oklahoma City Thunder,14,2,1,0,2,0,0,2,0,1,0,2,2,1
199,43091OKC,Oklahoma City Thunder,13,8,0,2,0,0,4,4,4,0,0,2,0,2
169,43091OKC,Oklahoma City Thunder,12,10,2,1,0,0,0,6,4,3,2,0,0,1
101,43091POR,Denver Nuggets,42,21,0,3,0,0,2,15,8,3,2,4,3,11
216,43091POR,Denver Nuggets,38,17,2,2,3,1,0,12,7,3,0,4,3,2
386,43091POR,Denver Nuggets,27,7,4,3,0,0,2,10,3,5,1,0,0,2
435,43091POR,Denver Nuggets,25,8,3,1,1,5,2,7,4,0,0,0,0,5
333,43091POR,Denver Nuggets,33,10,3,1,0,0,1,10,4,3,1,2,1,9
39,43091POR,Denver Nuggets,26,12,1,1,0,2,2,8,4,3,1,4,3,7
124,43091POR,Denver Nuggets,11,0,0,0,0,0,0,2,0,2,0,0,0,3
46,43091POR,Denver Nuggets,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,43091POR,Portland Trail Blazers,34,15,3,2,0,0,0,18,7,5,1,0,0,3
13,43091POR,Portland Trail Blazers,27,3,0,1,1,2,2,9,1,8,1,0,0,6
403,43091POR,Portland Trail Blazers,24,10,0,4,0,0,2,10,4,0,0,4,2,1
527,43091POR,Portland Trail Blazers,22,7,2,1,1,0,0,4,3,1,1,0,0,2
311,43091POR,Portland Trail Blazers,10,0,2,0,0,0,2,1,0,0,0,0,0,1
390,43091POR,Portland Trail Blazers,37,14,5,0,3,0,1,15,6,5,1,2,1,4
116,43091POR,Portland Trail Blazers,22,12,0,0,0,0,3,6,5,2,1,2,1,4
134,43091POR,Portland Trail Blazers,21,8,1,1,0,0,2,6,2,0,0,6,4,8
111,43091POR,Portland Trail Blazers,18,10,2,0,0,0,6,6,4,1,1,2,1,2
505,43091POR,Portland Trail Blazers,4,2,0,0,0,0,0,2,1,0,0,0,0,0
539,43091POR,Portland Trail Blazers,3,0,0,0,0,0,1,1,0,0,0,0,0,1
302,43091GS,Los Angeles Lakers,43,27,1,3,2,1,3,15,9,6,3,8,6,14
34,43091GS,Los Angeles Lakers,37,24,5,5,0,1,2,16,9,6,5,4,1,5
256,43091GS,Los Angeles Lakers,36,12,4,1,0,0,3,11,5,1,0,2,2,3
89,43091GS,Los Angeles Lakers,34,10,4,0,3,0,3,16,4,10,1,2,1,5
66,43091GS,Los Angeles Lakers,12,6,0,1,0,1,1,5,3,0,0,0,0,3
451,43091GS,Los Angeles Lakers,24,21,1,2,2,1,4,16,7,3,2,6,5,10
222,43091GS,Los Angeles Lakers,16,0,1,1,3,0,1,3,0,1,0,0,0,1
106,43091GS,Los Angeles Lakers,14,4,4,1,0,0,2,9,2,2,0,0,0,3
95,43091GS,Los Angeles Lakers,7,0,1,0,0,0,2,0,0,0,0,0,0,0
72,43091GS,Los Angeles Lakers,5,0,0,0,0,0,0,0,0,0,0,0,0,0
153,43091GS,Golden State Warriors,38,33,7,1,2,4,3,20,9,10,3,13,12,7
518,43091GS,Golden State Warriors,34,16,1,2,1,2,1,18,7,9,2,0,0,1
202,43091GS,Golden State Warriors,30,13,7,6,2,0,4,9,4,3,1,4,4,11
347,43091GS,Golden State Warriors,28,5,0,0,1,0,1,5,2,1,0,2,1,3
49,43091GS,Golden State Warriors,25,20,3,1,1,1,4,13,9,0,0,2,2,10
253,43091GS,Golden State Warriors,22,0,2,4,1,1,1,3,0,0,0,0,0,0
583,43091GS,Golden State Warriors,19,8,0,1,0,0,2,3,3,1,1,1,1,2
96,43091GS,Golden State Warriors,19,10,1,0,1,2,0,8,5,0,0,0,0,3
551,43091GS,Golden State Warriors,18,8,3,0,0,2,1,6,3,0,0,3,2,4
325,43091GS,Golden State Warriors,8,0,0,0,0,1,0,0,0,0,0,2,0,1
122,43092TOR,Philadelphia 76ers,37,6,1,3,5,0,3,5,2,4,1,1,1,3
485,43092TOR,Philadelphia 76ers,33,10,6,3,1,0,2,13,5,0,0,2,0,5
474,43092TOR,Philadelphia 76ers,33,17,5,3,0,0,1,12,5,5,3,6,4,6
42,43092TOR,Philadelphia 76ers,24,6,0,2,0,0,5,7,2,5,1,1,1,1
158,43092TOR,Philadelphia 76ers,23,14,2,5,0,3,2,13,5,4,1,4,3,8
349,43092TOR,Philadelphia 76ers,20,8,1,2,2,2,2,8,4,2,0,0,0,2
273,43092TOR,Philadelphia 76ers,18,12,0,0,1,1,3,5,4,0,0,4,4,4
69,43092TOR,Philadelphia 76ers,15,2,0,1,1,0,1,2,1,0,0,0,0,5
242,43092TOR,Philadelphia 76ers,4,0,1,1,0,0,0,1,0,0,0,0,0,3
346,43092TOR,Philadelphia 76ers,4,0,0,0,0,1,0,1,0,1,0,0,0,0
446,43092TOR,Philadelphia 76ers,4,2,0,1,0,0,0,1,1,0,0,0,0,0
140,43092TOR,Toronto Raptors,35,29,2,3,1,0,0,20,9,7,4,8,7,5
329,43092TOR,Toronto Raptors,30,12,5,4,3,0,4,7,3,5,1,5,5,3
252,43092TOR,Toronto Raptors,25,17,0,3,0,1,4,10,6,2,1,4,4,6
23,43092TOR,Toronto Raptors,21,0,2,2,1,0,0,3,0,3,0,0,0,6
579,43092TOR,Toronto Raptors,25,14,1,1,3,1,0,12,6,2,1,1,1,1
484,43092TOR,Toronto Raptors,23,4,4,2,3,0,1,8,2,2,0,0,0,5
535,43092TOR,Toronto Raptors,19,0,2,0,1,1,1,5,0,2,0,0,0,4
443,43092TOR,Toronto Raptors,13,8,0,0,1,0,2,8,3,4,2,0,0,2
365,43092TOR,Toronto Raptors,3,0,0,0,0,0,0,0,0,0,0,0,0,0
362,43092CHA,Milwaukee Bucks,40,31,4,3,1,1,3,24,11,10,4,5,5,5
495,43092CHA,Milwaukee Bucks,34,11,3,1,0,1,2,7,4,3,1,2,2,2
62,43092CHA,Milwaukee Bucks,32,16,6,3,0,0,4,13,6,5,1,4,3,7
227,43092CHA,Milwaukee Bucks,28,16,1,0,0,0,4,10,7,0,0,4,2,5
138,43092CHA,Milwaukee Bucks,19,4,3,0,0,0,3,5,2,0,0,0,0,3
73,43092CHA,Milwaukee Bucks,33,10,4,2,1,0,5,12,5,1,0,0,0,0
296,43092CHA,Milwaukee Bucks,15,11,2,0,0,0,2,9,5,4,1,0,0,4
338,43092CHA,Milwaukee Bucks,13,7,0,0,0,0,3,3,2,1,1,2,2,5
320,43092CHA,Milwaukee Bucks,12,0,1,0,2,0,5,2,0,2,0,0,0,2
80,43092CHA,Milwaukee Bucks,8,0,0,0,0,0,0,2,0,0,0,0,0,1
570,43092CHA,Milwaukee Bucks,6,0,1,0,0,0,1,0,0,0,0,0,0,1
41,43092CHA,Charlotte Hornets,35,12,6,1,1,2,1,13,5,3,0,2,2,5
544,43092CHA,Charlotte Hornets,33,19,8,4,0,1,1,15,5,7,3,9,6,1
246,43092CHA,Charlotte Hornets,32,21,2,4,0,2,5,11,7,0,0,12,7,16
295,43092CHA,Charlotte Hornets,23,5,1,2,0,2,5,5,2,0,0,2,1,3
566,43092CHA,Charlotte Hornets,21,4,1,2,0,0,1,3,1,1,0,2,2,5
198,43092CHA,Charlotte Hornets,28,14,0,1,0,0,3,8,5,5,4,0,0,2
291,43092CHA,Charlotte Hornets,23,14,1,0,1,0,0,9,5,3,2,2,2,4
305,43092CHA,Charlotte Hornets,19,13,1,0,0,0,0,5,4,1,0,5,5,2
94,43092CHA,Charlotte Hornets,15,4,2,1,0,0,2,2,1,1,0,2,2,3
405,43092CHA,Charlotte Hornets,9,5,0,1,0,0,2,2,1,0,0,4,3,2
372,43092CHA,Charlotte Hornets,2,0,0,0,0,0,0,1,0,0,0,0,0,0
144,43092IND,Brooklyn Nets,39,26,8,1,0,0,3,20,8,11,5,5,5,1
241,43092IND,Brooklyn Nets,37,18,3,2,1,1,3,18,7,0,0,6,4,8
92,43092IND,Brooklyn Nets,36,20,4,1,0,0,3,17,7,10,4,2,2,13
123,43092IND,Brooklyn Nets,35,14,2,0,0,0,3,10,5,3,1,5,3,5
586,43092IND,Brooklyn Nets,21,6,3,0,0,0,2,6,3,0,0,0,0,7
319,43092IND,Brooklyn Nets,34,14,2,6,1,0,3,10,5,3,2,3,2,4
217,43092IND,Brooklyn Nets,20,5,1,0,0,1,1,5,2,2,1,0,0,3
9,43092IND,Brooklyn Nets,18,4,0,0,0,0,2,4,1,1,0,2,2,6
498,43092IND,Brooklyn Nets,13,8,0,0,0,0,0,5,3,4,2,0,0,2
2,43092IND,Brooklyn Nets,12,4,1,0,0,0,0,3,1,2,1,2,1,2
411,43092IND,Indianapolis Pacers,42,38,6,0,1,1,4,23,13,8,2,10,10,4
528,43092IND,Indianapolis Pacers,38,23,1,2,0,6,4,10,8,4,3,5,4,9
113,43092IND,Indianapolis Pacers,38,14,9,0,1,0,1,10,6,2,1,2,1,0
584,43092IND,Indianapolis Pacers,26,3,4,1,0,0,3,4,1,1,1,0,0,6
471,43092IND,Indianapolis Pacers,29,9,5,1,3,1,5,11,4,0,0,2,1,9
499,43092IND,Indianapolis Pacers,24,11,0,2,1,0,4,12,4,2,1,3,2,4
290,43092IND,Indianapolis Pacers,22,6,4,0,1,0,2,6,3,1,0,0,0,1
312,43092IND,Indianapolis Pacers,5,2,1,0,0,0,0,1,1,0,0,0,0,2
230,43092WAS,Orlando Magic,36,16,1,2,3,1,3,15,7,4,2,0,0,4
429,43092WAS,Orlando Magic,36,30,10,3,4,1,3,16,11,0,0,8,8,5
486,43092WAS,Orlando Magic,25,14,1,4,0,0,5,13,6,6,2,0,0,4
259,43092WAS,Orlando Magic,25,12,0,1,0,1,4,8,5,2,1,2,1,2
29,43092WAS,Orlando Magic,24,9,2,0,0,0,1,9,4,5,1,0,0,2
58,43092WAS,Orlando Magic,24,8,1,0,0,0,1,4,4,0,0,1,0,3
27,43092WAS,Orlando Magic,21,3,1,0,0,0,0,6,1,2,0,2,1,2
427,43092WAS,Orlando Magic,20,7,0,1,0,0,2,4,3,1,1,0,0,5
496,43092WAS,Orlando Magic,13,3,0,0,0,0,1,7,1,5,1,2,0,1
5,43092WAS,Orlando Magic,12,0,0,0,0,0,1,4,0,1,0,0,0,0
545,43092WAS,Washington Wizards,31,10,13,6,1,1,1,9,3,4,2,3,2,3
45,43092WAS,Washington Wizards,30,17,3,1,0,0,2,10,5,4,3,4,4,3
377,43092WAS,Washington Wizards,27,16,1,2,0,0,1,10,6,4,1,4,3,5
439,43092WAS,Washington Wizards,22,17,1,0,1,1,0,10,6,6,4,1,1,4
197,43092WAS,Washington Wizards,15,5,0,1,0,0,3,4,1,0,0,3,3,5
337,43092WAS,Washington Wizards,22,9,0,2,2,0,2,5,4,0,0,1,1,4
359,43092WAS,Washington Wizards,19,10,1,0,0,0,2,9,3,5,2,2,2,6
478,43092WAS,Washington Wizards,17,18,0,2,0,0,1,8,7,1,1,3,3,4
350,43092WAS,Washington Wizards,4,4,0,0,0,0,1,2,2,0,0,0,0,3
493,43092WAS,Washington Wizards,4,2,0,0,0,0,0,3,1,0,0,0,0,2
177,43092WAS,Washington Wizards,3,0,1,0,0,0,0,0,0,0,0,0,0,0
37,43092ATL,Dallas Mavericks,35,22,3,0,0,0,2,21,10,5,0,4,2,4
344,43092ATL,Dallas Mavericks,33,7,4,3,2,0,2,9,3,7,1,0,0,2
401,43092ATL,Dallas Mavericks,27,18,4,1,0,1,1,11,7,5,3,1,1,6
490,43092ATL,Dallas Mavericks,22,6,3,0,1,0,1,8,2,3,0,3,2,1
297,43092ATL,Dallas Mavericks,19,8,0,1,0,1,0,5,3,1,0,2,2,2
171,43092ATL,Dallas Mavericks,24,7,0,0,0,0,5,7,3,3,1,0,0,4
442,43092ATL,Dallas Mavericks,22,12,2,2,1,1,2,5,5,0,0,2,2,4
215,43092ATL,Dallas Mavericks,18,10,2,1,1,0,1,7,3,4,2,2,2,1
360,43092ATL,Dallas Mavericks,11,2,1,0,0,0,2,1,1,0,0,0,0,4
112,43092ATL,Dallas Mavericks,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,43092ATL,Atlanta Hawks,36,21,2,2,1,1,5,9,7,3,2,5,5,7
44,43092ATL,Atlanta Hawks,29,11,6,1,1,1,2,8,2,4,1,6,6,6
436,43092ATL,Atlanta Hawks,21,6,1,1,0,0,2,3,3,0,0,0,0,4
137,43092ATL,Atlanta Hawks,28,7,5,1,0,0,2,5,2,3,1,2,2,3
110,43092ATL,Atlanta Hawks,20,13,2,0,0,0,0,9,6,0,0,3,1,4
48,43092ATL,Atlanta Hawks,16,2,0,1,1,0,1,4,1,1,0,0,0,1
98,43092ATL,Atlanta Hawks,15,7,0,0,0,0,2,5,3,3,1,0,0,5
508,43092ATL,Atlanta Hawks,12,2,3,1,0,0,1,2,1,0,0,2,0,0
340,43092BOS,Chicago Bulls,26,12,1,1,0,0,1,10,4,3,2,2,2,5
534,43092BOS,Chicago Bulls,26,5,1,2,1,0,2,3,1,2,1,2,2,5
239,43092BOS,Chicago Bulls,25,12,0,2,2,1,2,12,5,5,2,0,0,5
152,43092BOS,Chicago Bulls,25,2,7,2,0,0,1,12,1,1,0,0,0,2
327,43092BOS,Chicago Bulls,17,8,3,1,0,0,0,5,3,0,0,2,2,4
404,43092BOS,Chicago Bulls,26,11,1,3,0,0,1,6,4,0,0,8,3,4
200,43092BOS,Chicago Bulls,23,10,6,2,0,0,4,8,4,3,1,2,1,2
440,43092BOS,Chicago Bulls,21,17,1,0,1,0,2,13,7,2,0,3,3,8
588,43092BOS,Chicago Bulls,18,5,1,2,0,1,1,5,2,0,0,2,1,3
438,43092BOS,Chicago Bulls,6,0,0,0,0,0,0,1,0,0,0,0,0,3
506,43092BOS,Boston Celtics,33,13,5,0,1,0,2,13,6,3,1,0,0,7
244,43092BOS,Boston Celtics,28,10,6,1,0,3,0,10,5,1,0,0,0,4
257,43092BOS,Boston Celtics,28,25,7,1,2,0,1,15,9,7,5,2,2,3
78,43092BOS,Boston Celtics,27,20,3,1,1,0,3,10,7,6,4,4,2,5
43,43092BOS,Boston Celtics,14,10,1,1,1,0,1,7,5,0,0,0,0,5
466,43092BOS,Boston Celtics,27,8,2,0,0,0,1,10,4,2,0,0,0,3
489,43092BOS,Boston Celtics,27,11,3,1,1,2,3,12,4,5,0,5,3,1
514,43092BOS,Boston Celtics,24,10,2,0,2,0,5,5,1,1,0,8,8,15
388,43092BOS,Boston Celtics,15,2,0,0,1,0,1,3,1,2,0,0,0,2
409,43092BOS,Boston Celtics,11,6,0,0,0,0,1,5,2,3,2,0,0,1
580,43092BOS,Boston Celtics,3,0,0,0,0,0,0,1,0,1,0,0,0,0
10,43092BOS,Boston Celtics,3,2,0,0,0,0,0,1,0,1,0,2,2,0
289,43092MEM,Los Angeles Clippers,36,4,2,2,0,1,5,3,1,0,0,4,2,18
457,43092MEM,Los Angeles Clippers,33,38,2,1,1,0,3,20,14,8,5,6,5,3
562,43092MEM,Los Angeles Clippers,32,7,0,0,1,3,2,5,3,3,1,0,0,1
512,43092MEM,Los Angeles Clippers,32,9,4,3,1,0,3,9,4,5,1,0,0,1
571,43092MEM,Los Angeles Clippers,21,3,2,0,0,0,3,4,1,4,1,0,0,4
565,43092MEM,Los Angeles Clippers,35,36,2,3,0,1,1,23,10,13,5,12,11,2
