pid,gid,team,minutes,points,assists,turnovers,steals,blocks,fouls,fga,fgm,threepa,threepm,fta,ftm,rebounds
196,43033PHI,Houston Rockets,40,29,5,1,0,0,0,20,7,16,5,12,10,4
211,43033PHI,Houston Rockets,39,27,13,8,1,3,1,20,10,8,2,5,5,3
18,43033PHI,Houston Rockets,37,14,0,1,1,1,0,11,5,9,4,0,0,1
91,43033PHI,Houston Rockets,32,16,2,2,1,4,4,9,7,0,0,2,2,20
526,43033PHI,Houston Rockets,32,3,0,1,4,0,3,4,1,3,1,0,0,5
60,43033PHI,Houston Rockets,12,8,2,1,2,2,5,2,2,0,0,5,4,3
261,43033PHI,Houston Rockets,8,0,0,3,1,0,0,0,0,0,0,0,0,0
90,43033PHI,Houston Rockets,4,0,0,0,0,0,0,1,0,0,0,0,0,1
122,43033PHI,Philadelphia 76ers,36,20,1,0,2,1,5,18,8,12,4,0,0,6
453,43033PHI,Philadelphia 76ers,34,22,4,2,0,0,2,16,9,8,3,1,1,5
485,43033PHI,Philadelphia 76ers,34,14,9,4,3,1,2,17,7,1,0,2,0,7
42,43033PHI,Philadelphia 76ers,31,9,2,0,1,0,1,11,3,5,2,2,1,2
158,43033PHI,Philadelphia 76ers,25,21,3,3,1,2,3,13,8,2,1,5,4,6
349,43033PHI,Philadelphia 76ers,28,6,9,2,6,0,2,8,3,1,0,0,0,5
16,43033PHI,Philadelphia 76ers,19,8,0,1,0,0,3,7,3,5,2,0,0,3
474,43033PHI,Philadelphia 76ers,17,0,1,0,1,0,1,1,0,1,0,0,0,2
273,43033PHI,Philadelphia 76ers,16,4,0,2,0,3,0,6,2,1,0,0,0,7
266,43033BKN,Cleveland Cavaliers,41,29,13,8,0,4,1,20,12,2,1,8,4,10
328,43033BKN,Cleveland Cavaliers,33,15,0,6,0,0,2,13,4,6,2,6,5,12
492,43033BKN,Cleveland Cavaliers,28,2,2,1,2,0,5,9,1,5,0,0,0,4
519,43033BKN,Cleveland Cavaliers,23,3,0,1,1,0,2,1,1,0,0,2,1,8
127,43033BKN,Cleveland Cavaliers,21,5,1,1,0,0,0,3,2,2,1,2,0,1
300,43033BKN,Cleveland Cavaliers,31,22,0,2,1,1,5,14,8,11,5,2,1,2
205,43033BKN,Cleveland Cavaliers,27,18,3,0,1,2,2,11,5,5,2,6,6,6
483,43033BKN,Cleveland Cavaliers,18,6,0,0,0,0,0,5,3,2,0,0,0,3
88,43033BKN,Cleveland Cavaliers,14,5,1,2,0,0,0,3,2,1,1,0,0,1
178,43033BKN,Cleveland Cavaliers,5,2,1,0,0,0,0,2,1,1,0,0,0,0
552,43033OKC,Oklahoma City Thunder,35,28,16,7,3,0,3,18,10,4,2,10,6,10
21,43033OKC,Oklahoma City Thunder,33,28,1,6,0,3,3,17,9,7,3,9,7,10
3,43033OKC,Oklahoma City Thunder,31,17,1,2,2,2,1,13,8,0,0,1,1,11
188,43033OKC,Oklahoma City Thunder,19,10,0,1,0,1,6,8,4,3,0,3,2,1
248,43033OKC,Oklahoma City Thunder,26,3,0,1,1,0,4,5,1,4,1,0,0,3
199,43033OKC,Oklahoma City Thunder,25,7,1,1,1,0,4,7,2,2,1,3,2,7
169,43033OKC,Oklahoma City Thunder,19,9,3,1,0,0,0,9,4,3,1,0,0,0
424,43033OKC,Oklahoma City Thunder,17,3,2,0,0,0,0,2,1,2,1,0,0,3
170,43033OKC,Oklahoma City Thunder,2,0,0,0,0,1,0,0,0,0,0,0,0,0
140,43033GS,Toronto Raptors,38,24,6,3,6,0,0,18,9,0,0,7,6,3
329,43033GS,Toronto Raptors,38,14,9,2,1,2,4,18,5,8,1,3,3,4
252,43033GS,Toronto Raptors,28,15,0,2,0,2,1,12,5,6,1,4,4,4
484,43033GS,Toronto Raptors,21,20,2,1,0,0,1,12,9,3,2,0,0,2
443,43033GS,Toronto Raptors,16,2,4,1,1,0,3,2,1,1,0,0,0,1
579,43033GS,Toronto Raptors,29,7,2,3,0,1,2,6,2,4,0,3,3,6
363,43033GS,Toronto Raptors,19,10,2,1,1,0,1,9,3,8,2,2,2,3
23,43033GS,Toronto Raptors,18,8,2,1,0,0,0,6,3,4,2,0,0,4
535,43033GS,Toronto Raptors,6,0,1,0,0,0,0,0,0,0,0,0,0,1
518,43033GS,Golden State Warriors,38,22,5,4,1,1,2,15,9,6,4,0,0,8
153,43033GS,Golden State Warriors,38,29,5,1,1,0,2,20,11,6,3,6,4,4
130,43033GS,Golden State Warriors,38,30,5,2,3,1,2,20,9,11,4,8,8,4
202,43033GS,Golden State Warriors,37,15,6,6,2,1,2,7,4,2,1,6,6,11
417,43033GS,Golden State Warriors,14,3,2,1,0,0,1,3,1,0,0,2,1,4
253,43033GS,Golden State Warriors,30,0,5,0,1,1,1,1,0,1,0,0,0,2
323,43033GS,Golden State Warriors,16,0,3,0,0,0,2,0,0,0,0,0,0,0
49,43033GS,Golden State Warriors,10,6,0,1,1,1,2,4,3,0,0,0,0,2
551,43033GS,Golden State Warriors,10,8,1,2,1,2,1,5,4,0,0,0,0,2
347,43033GS,Golden State Warriors,10,4,0,0,0,0,0,2,2,0,0,0,0,0
257,43034MIL,Boston Celtics,35,24,7,2,2,1,3,18,10,4,2,2,2,3
78,43034MIL,Boston Celtics,34,9,0,1,1,1,1,10,2,6,2,6,3,9
244,43034MIL,Boston Celtics,34,27,4,4,0,1,2,14,11,5,4,1,1,9
506,43034MIL,Boston Celtics,28,12,3,2,1,0,1,6,3,3,1,5,5,2
514,43034MIL,Boston Celtics,19,0,1,2,0,1,4,1,0,0,0,0,0,5
489,43034MIL,Boston Celtics,27,8,4,2,1,0,1,10,2,6,2,2,2,1
43,43034MIL,Boston Celtics,24,12,1,2,0,0,2,6,3,0,0,6,6,7
466,43034MIL,Boston Celtics,21,4,0,0,2,0,0,9,2,3,0,0,0,7
409,43034MIL,Boston Celtics,14,0,1,0,0,0,0,2,0,2,0,0,0,1
307,43034MIL,Boston Celtics,5,0,0,0,0,0,0,2,0,1,0,0,0,1
348,43034POR,Portland Trail Blazers,39,23,4,0,0,0,2,18,8,3,2,7,5,5
321,43034POR,Portland Trail Blazers,38,25,6,1,0,0,3,19,7,9,4,7,7,2
13,43034POR,Portland Trail Blazers,33,19,2,2,3,1,3,11,6,8,5,2,2,6
403,43034POR,Portland Trail Blazers,27,12,1,3,0,1,5,12,6,0,0,0,0,8
134,43034POR,Portland Trail Blazers,22,1,0,1,0,0,5,7,0,0,0,2,1,10
527,43034POR,Portland Trail Blazers,22,4,1,0,1,1,3,6,2,2,0,0,0,4
116,43034POR,Portland Trail Blazers,11,3,0,0,0,0,0,5,1,4,1,0,0,2
390,43034POR,Portland Trail Blazers,8,3,3,0,0,0,1,2,1,1,1,0,0,2
505,43034POR,Portland Trail Blazers,5,0,0,1,0,0,1,0,0,0,0,0,0,1
196,43035CHA,Houston Rockets,39,26,2,5,0,0,3,22,9,16,6,3,2,2
211,43035CHA,Houston Rockets,37,27,11,5,1,0,4,18,8,10,4,8,7,10
18,43035CHA,Houston Rockets,35,21,1,0,1,1,2,16,7,15,6,1,1,6
91,43035CHA,Houston Rockets,17,7,0,0,0,1,5,3,3,0,0,1,1,6
526,43035CHA,Houston Rockets,37,9,2,1,0,1,3,10,3,6,3,0,0,13
77,43035CHA,Houston Rockets,26,7,3,1,1,0,2,8,3,6,1,0,0,4
60,43035CHA,Houston Rockets,9,0,0,1,0,0,5,0,0,0,0,0,0,2
188,43035MIN,Oklahoma City Thunder,38,23,4,2,2,1,4,16,8,6,3,4,4,5
21,43035MIN,Oklahoma City Thunder,37,23,2,1,1,1,4,15,8,5,1,7,6,2
552,43035MIN,Oklahoma City Thunder,37,27,9,8,2,0,5,18,10,3,1,8,6,8
3,43035MIN,Oklahoma City Thunder,32,20,1,2,0,1,4,10,8,0,0,4,4,8
199,43035MIN,Oklahoma City Thunder,27,6,1,0,1,3,2,6,2,2,0,2,2,2
424,43035MIN,Oklahoma City Thunder,19,3,1,0,0,1,0,4,1,3,1,0,0,3
248,43035MIN,Oklahoma City Thunder,15,3,0,0,0,1,3,5,1,4,1,0,0,3
169,43035MIN,Oklahoma City Thunder,14,7,1,0,1,0,0,4,3,2,1,0,0,1
170,43035MIN,Oklahoma City Thunder,3,0,0,0,1,0,3,1,0,1,0,0,0,0
153,43035GS,Golden State Warriors,39,31,6,4,1,2,2,20,9,9,4,9,9,11
130,43035GS,Golden State Warriors,36,20,8,2,2,0,2,19,7,13,3,3,3,5
518,43035GS,Golden State Warriors,31,18,3,1,0,2,4,19,8,8,2,0,0,2
202,43035GS,Golden State Warriors,17,3,6,4,0,3,1,2,1,1,0,1,1,3
417,43035GS,Golden State Warriors,13,4,1,1,0,0,3,7,2,0,0,0,0,9
253,43035GS,Golden State Warriors,31,7,4,0,0,0,0,5,3,2,0,2,1,2
347,43035GS,Golden State Warriors,16,4,1,0,1,1,0,3,2,1,0,0,0,2
551,43035GS,Golden State Warriors,15,16,1,3,1,1,2,9,8,1,0,0,0,4
96,43035GS,Golden State Warriors,13,8,1,1,1,1,1,3,2,1,1,4,3,3
325,43035GS,Golden State Warriors,12,9,0,0,0,1,3,4,4,0,0,1,1,5
353,43035GS,Golden State Warriors,9,0,1,1,1,1,1,1,0,0,0,0,0,4
583,43035GS,Golden State Warriors,8,0,1,0,0,1,1,3,0,2,0,0,0,3
140,43035LAL,Toronto Raptors,37,24,5,4,3,0,1,21,9,2,0,9,6,5
329,43035LAL,Toronto Raptors,36,11,12,1,2,0,1,14,4,7,3,0,0,10
252,43035LAL,Toronto Raptors,34,18,0,1,0,0,4,10,8,1,0,2,2,8
484,43035LAL,Toronto Raptors,25,18,1,0,2,0,4,10,8,3,1,2,1,5
443,43035LAL,Toronto Raptors,21,3,2,2,1,0,3,8,1,3,0,1,1,1
363,43035LAL,Toronto Raptors,25,9,0,0,1,2,3,9,3,7,2,2,1,2
23,43035LAL,Toronto Raptors,19,7,1,0,1,0,1,8,2,3,1,3,2,1
535,43035LAL,Toronto Raptors,13,2,4,2,1,0,3,5,1,1,0,0,0,0
579,43035LAL,Toronto Raptors,12,2,1,1,0,0,1,3,1,2,0,0,0,1
266,43036NO,Cleveland Cavaliers,31,18,8,4,0,0,3,11,6,3,1,6,5,5
328,43036NO,Cleveland Cavaliers,27,26,1,2,1,0,1,12,7,6,5,7,7,11
492,43036NO,Cleveland Cavaliers,23,3,2,2,1,0,1,3,1,3,1,0,0,2
519,43036NO,Cleveland Cavaliers,22,7,0,0,0,0,3,7,3,0,0,2,1,2
483,43036NO,Cleveland Cavaliers,21,5,1,3,0,1,1,3,2,2,1,0,0,2
300,43036NO,Cleveland Cavaliers,23,8,0,0,1,1,3,5,3,4,2,0,0,0
542,43036NO,Cleveland Cavaliers,23,15,4,1,2,0,2,12,7,2,1,1,0,0
127,43036NO,Cleveland Cavaliers,21,5,2,1,2,0,0,7,2,5,1,2,0,4
178,43036NO,Cleveland Cavaliers,16,2,0,1,1,0,3,4,0,3,0,2,2,3
205,43036NO,Cleveland Cavaliers,16,7,1,2,0,0,1,8,3,3,0,1,1,2
415,43036NO,Cleveland Cavaliers,6,4,0,0,0,0,0,3,2,1,0,0,0,4
88,43036NO,Cleveland Cavaliers,6,0,0,0,0,0,0,1,0,0,0,0,0,0
188,43036CHI,Oklahoma City Thunder,29,20,0,3,4,0,2,15,8,5,4,0,0,5
3,43036CHI,Oklahoma City Thunder,28,12,2,1,1,1,0,10,6,0,0,0,0,8
21,43036CHI,Oklahoma City Thunder,28,21,2,0,0,0,2,16,7,9,5,2,2,5
552,43036CHI,Oklahoma City Thunder,28,12,13,2,2,0,2,13,5,2,0,3,2,13
199,43036CHI,Oklahoma City Thunder,23,6,1,1,3,2,2,4,2,1,0,3,2,4
169,43036CHI,Oklahoma City Thunder,20,12,3,1,2,1,1,8,3,4,2,6,4,8
248,43036CHI,Oklahoma City Thunder,17,2,1,1,0,1,2,5,1,3,0,0,0,2
424,43036CHI,Oklahoma City Thunder,15,2,0,1,2,0,0,5,1,4,0,0,0,2
114,43036CHI,Oklahoma City Thunder,5,0,1,0,0,0,0,0,0,0,0,0,0,0
170,43036CHI,Oklahoma City Thunder,5,2,0,0,0,0,2,1,1,0,0,0,0,1
275,43036CHI,Oklahoma City Thunder,3,2,3,0,0,2,0,1,1,0,0,0,0,1
18,43036MEM,Houston Rockets,37,22,0,2,0,2,3,12,7,11,7,2,1,7
25,43036MEM,Houston Rockets,36,10,5,3,0,0,4,6,2,4,2,4,4,7
211,43036MEM,Houston Rockets,34,20,8,3,2,0,3,19,6,9,2,7,6,4
91,43036MEM,Houston Rockets,22,12,1,2,1,1,3,8,5,1,0,2,2,12
526,43036MEM,Houston Rockets,28,3,0,3,0,0,2,3,1,2,0,2,1,4
77,43036MEM,Houston Rockets,22,11,0,1,1,0,1,13,4,7,3,0,0,0
447,43036MEM,Houston Rockets,3,0,0,0,0,0,0,1,0,1,0,0,0,1
60,43036MEM,Houston Rockets,3,5,0,0,0,0,0,1,1,0,0,3,3,2
569,43036MEM,Houston Rockets,3,2,0,0,0,0,0,3,1,0,0,1,0,2
261,43036MEM,Houston Rockets,3,0,0,0,0,0,0,2,0,1,0,0,0,1
257,43036MIA,Boston Celtics,34,24,3,2,3,1,0,23,10,8,2,2,2,4
244,43036MIA,Boston Celtics,34,12,3,2,1,0,1,9,3,2,0,7,6,9
78,43036MIA,Boston Celtics,32,6,1,4,0,0,2,7,1,2,0,6,4,5
506,43036MIA,Boston Celtics,31,20,0,0,0,0,1,9,6,2,2,7,6,5
43,43036MIA,Boston Celtics,24,6,1,1,1,4,2,3,2,0,0,2,2,5
489,43036MIA,Boston Celtics,27,16,4,2,2,0,1,12,6,6,2,2,2,4
466,43036MIA,Boston Celtics,25,4,0,0,1,0,0,9,2,3,0,0,0,4
514,43036MIA,Boston Celtics,15,8,0,1,1,0,4,6,4,0,0,0,0,4
307,43036MIA,Boston Celtics,11,0,3,0,1,0,2,3,0,0,0,0,0,1
409,43036MIA,Boston Celtics,7,0,0,0,1,0,1,0,0,0,0,0,0,0
122,43036DAL,Philadelphia 76ers,35,11,1,1,1,0,3,10,4,6,3,0,0,5
485,43036DAL,Philadelphia 76ers,34,23,8,1,3,1,3,15,10,0,0,4,3,7
42,43036DAL,Philadelphia 76ers,32,9,0,0,0,0,2,7,3,6,2,2,1,3
474,43036DAL,Philadelphia 76ers,30,12,3,1,1,0,1,12,4,7,4,0,0,1
158,43036DAL,Philadelphia 76ers,29,23,4,7,0,0,4,19,8,7,3,6,4,9
349,43036DAL,Philadelphia 76ers,31,15,8,3,1,0,0,10,7,2,1,0,0,4
273,43036DAL,Philadelphia 76ers,19,6,0,0,1,0,2,5,3,2,0,0,0,6
16,43036DAL,Philadelphia 76ers,14,3,1,0,1,0,1,5,1,2,1,0,0,5
498,43036DAL,Philadelphia 76ers,6,4,0,0,1,0,1,1,1,0,0,2,2,0
321,43036POR,Portland Trail Blazers,36,25,9,2,1,0,2,21,7,8,3,9,8,7
348,43036POR,Portland Trail Blazers,34,23,6,1,2,1,5,20,9,5,1,5,4,5
13,43036POR,Portland Trail Blazers,29,10,2,0,2,2,4,5,3,2,1,3,3,5
403,43036POR,Portland Trail Blazers,28,17,2,3,0,1,4,15,6,1,0,6,5,9
116,43036POR,Portland Trail Blazers,27,13,1,1,0,0,0,5,4,4,3,2,2,4
527,43036POR,Portland Trail Blazers,24,10,2,5,1,0,3,7,4,1,1,3,1,5
134,43036POR,Portland Trail Blazers,19,6,3,1,2,1,3,6,3,0,0,0,0,11
111,43036POR,Portland Trail Blazers,8,0,1,0,0,0,3,1,0,0,0,0,0,0
266,43037CLE,Cleveland Cavaliers,39,16,7,4,2,0,2,15,7,4,1,1,1,10
328,43037CLE,Cleveland Cavaliers,35,22,1,2,1,0,4,15,5,8,3,10,9,11
464,43037CLE,Cleveland Cavaliers,31,15,3,4,0,0,1,14,6,2,0,3,3,3
492,43037CLE,Cleveland Cavaliers,29,11,1,0,1,1,2,9,3,7,2,4,3,3
519,43037CLE,Cleveland Cavaliers,19,1,0,1,0,1,4,1,0,0,0,2,1,0
300,43037CLE,Cleveland Cavaliers,24,13,1,1,0,1,4,7,4,5,3,2,2,4
542,43037CLE,Cleveland Cavaliers,24,6,5,2,1,2,2,7,3,1,0,0,0,3
127,43037CLE,Cleveland Cavaliers,20,5,1,1,0,0,1,5,1,4,1,2,2,5
205,43037CLE,Cleveland Cavaliers,14,6,0,0,0,0,3,6,2,1,0,3,2,2
178,43037CLE,Cleveland Cavaliers,2,0,0,0,0,0,0,1,0,1,0,0,0,0
415,43037CLE,Cleveland Cavaliers,2,0,0,0,0,0,0,1,0,0,0,0,0,0
88,43037CLE,Cleveland Cavaliers,2,0,1,0,0,0,0,0,0,0,0,0,0,0
153,43037GS,Golden State Warriors,36,28,4,3,0,2,0,14,10,7,3,6,5,6
130,43037GS,Golden State Warriors,35,27,8,5,1,0,3,17,11,7,3,3,2,6
518,43037GS,Golden State Warriors,33,29,0,4,2,0,2,19,12,7,4,2,1,2
202,43037GS,Golden State Warriors,32,2,4,6,0,1,3,4,1,3,0,0,0,13
417,43037GS,Golden State Warriors,19,2,4,4,0,1,1,1,1,0,0,0,0,2
253,43037GS,Golden State Warriors,25,4,6,0,0,1,1,4,2,1,0,0,0,0
323,43037GS,Golden State Warriors,15,2,2,1,0,1,1,3,1,0,0,0,0,1
583,43037GS,Golden State Warriors,13,0,0,0,0,0,1,2,0,2,0,0,0,0
551,43037GS,Golden State Warriors,12,4,1,1,0,2,1,6,2,0,0,0,0,4
353,43037GS,Golden State Warriors,10,6,0,1,0,3,1,6,3,0,0,0,0,4
96,43037GS,Golden State Warriors,9,3,0,0,0,0,0,1,1,0,0,1,1,2
347,43037GS,Golden State Warriors,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,43038BOS,Boston Celtics,35,7,2,2,0,3,3,7,2,4,2,2,1,11
257,43038BOS,Boston Celtics,30,24,6,1,3,1,3,16,10,7,3,1,1,2
78,43038BOS,Boston Celtics,30,18,2,2,1,0,2,11,6,3,1,5,5,4
244,43038BOS,Boston Celtics,30,14,5,1,2,0,2,11,7,0,0,0,0,13
43,43038BOS,Boston Celtics,16,6,1,1,1,1,1,6,3,0,0,0,0,5
489,43038BOS,Boston Celtics,30,9,7,2,1,0,4,10,3,4,1,3,2,3
409,43038BOS,Boston Celtics,22,7,0,0,0,0,1,5,2,4,1,3,2,4
466,43038BOS,Boston Celtics,18,12,0,0,2,0,3,13,5,5,2,0,0,4
514,43038BOS,Boston Celtics,14,6,0,2,0,1,2,3,2,1,0,2,2,6
307,43038BOS,Boston Celtics,6,0,0,1,0,0,0,2,0,1,0,0,0,0
388,43038BOS,Boston Celtics,5,2,1,1,0,0,1,3,1,1,0,0,0,1
580,43038BOS,Boston Celtics,3,3,0,0,0,0,0,1,1,1,1,0,0,1
42,43038HOU,Philadelphia 76ers,40,10,5,4,0,0,5,6,3,5,2,2,2,5
485,43038HOU,Philadelphia 76ers,39,24,9,5,0,0,3,15,10,1,0,9,4,7
122,43038HOU,Philadelphia 76ers,34,5,2,3,4,1,4,8,2,4,1,0,0,8
474,43038HOU,Philadelphia 76ers,31,14,1,1,0,0,2,14,6,6,2,0,0,6
158,43038HOU,Philadelphia 76ers,25,22,5,3,2,1,5,12,9,1,0,6,4,9
349,43038HOU,Philadelphia 76ers,26,11,5,2,1,2,2,7,4,3,3,0,0,3
273,43038HOU,Philadelphia 76ers,21,12,0,1,2,0,4,10,6,0,0,0,0,10
16,43038HOU,Philadelphia 76ers,7,0,0,0,0,0,2,1,0,1,0,0,0,0
211,43038HOU,Houston Rockets,38,29,7,7,4,1,2,21,8,7,3,12,10,4
196,43038HOU,Houston Rockets,37,25,2,4,1,0,2,18,8,14,5,4,4,0
25,43038HOU,Houston Rockets,37,7,3,1,2,0,5,12,3,9,1,0,0,3
18,43038HOU,Houston Rockets,35,11,0,1,0,0,2,11,4,9,2,2,1,3
91,43038HOU,Houston Rockets,31,12,2,1,1,1,0,6,4,0,0,7,4,15
526,43038HOU,Houston Rockets,31,5,2,0,2,0,6,6,1,5,1,2,2,5
140,43038POR,Toronto Raptors,37,25,4,3,0,0,1,20,10,0,0,7,5,3
329,43038POR,Toronto Raptors,34,19,6,3,0,0,1,14,6,6,3,4,4,10
399,43038POR,Toronto Raptors,30,17,2,2,2,5,3,8,7,1,1,4,2,9
484,43038POR,Toronto Raptors,26,6,1,0,2,1,1,6,3,2,0,0,0,5
443,43038POR,Toronto Raptors,22,8,1,1,1,2,0,9,3,4,2,0,0,3
23,43038POR,Toronto Raptors,22,4,0,0,2,0,1,8,2,5,0,0,0,3
579,43038POR,Toronto Raptors,22,7,2,0,2,0,3,9,2,3,1,2,2,5
363,43038POR,Toronto Raptors,18,5,0,0,1,0,0,5,2,3,1,0,0,3
535,43038POR,Toronto Raptors,9,2,1,0,0,0,1,3,1,0,0,0,0,1
87,43038POR,Toronto Raptors,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,43038POR,Toronto Raptors,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,43038POR,Portland Trail Blazers,41,36,2,6,2,1,0,23,12,8,3,10,9,2
13,43038POR,Portland Trail Blazers,35,4,3,1,0,1,0,8,2,5,0,0,0,7
348,43038POR,Portland Trail Blazers,32,16,2,1,0,1,1,16,5,5,3,3,3,3
403,43038POR,Portland Trail Blazers,26,8,1,0,1,0,2,9,4,0,0,0,0,6
527,43038POR,Portland Trail Blazers,28,4,3,1,0,3,4,5,2,1,0,0,0,5
134,43038POR,Portland Trail Blazers,22,7,0,2,2,0,4,3,2,0,0,4,3,8
116,43038POR,Portland Trail Blazers,20,6,0,2,0,0,2,6,2,5,2,0,0,0
505,43038POR,Portland Trail Blazers,7,0,0,0,0,0,0,4,0,1,0,0,0,3
390,43038POR,Portland Trail Blazers,3,0,0,0,0,0,0,1,0,1,0,0,0,0
202,43038LAC,Golden State Warriors,31,16,6,2,2,1,2,8,5,2,1,8,5,9
130,43038LAC,Golden State Warriors,30,31,6,1,2,1,3,14,9,11,7,8,6,5
518,43038LAC,Golden State Warriors,30,15,6,3,0,0,3,14,6,4,1,2,2,5
153,43038LAC,Golden State Warriors,29,19,4,1,0,0,3,11,7,3,2,3,3,7
417,43038LAC,Golden State Warriors,13,6,0,3,0,0,3,4,3,0,0,0,0,2
253,43038LAC,Golden State Warriors,23,5,5,0,0,0,0,2,1,0,0,4,3,3
347,43038LAC,Golden State Warriors,18,7,3,0,1,0,1,7,3,3,1,0,0,1
353,43038LAC,Golden State Warriors,15,10,0,1,1,2,1,8,5,1,0,1,0,3
323,43038LAC,Golden State Warriors,14,8,3,0,0,0,2,6,4,1,0,0,0,3
551,43038LAC,Golden State Warriors,12,7,1,0,1,3,2,5,3,1,1,0,0,3
49,43038LAC,Golden State Warriors,12,8,2,0,1,0,2,4,4,0,0,0,0,2
583,43038LAC,Golden State Warriors,7,3,0,0,0,0,0,3,1,3,1,0,0,0
96,43038LAC,Golden State Warriors,7,6,1,1,0,1,1,3,1,0,0,4,4,3
188,43039MIL,Oklahoma City Thunder,29,20,0,3,1,1,1,17,8,8,4,0,0,3
21,43039MIL,Oklahoma City Thunder,29,17,1,0,1,1,3,14,6,3,1,5,4,8
552,43039MIL,Oklahoma City Thunder,27,12,9,4,0,0,2,12,5,2,0,3,2,10
3,43039MIL,Oklahoma City Thunder,27,14,2,1,1,0,2,10,7,0,0,0,0,11
199,43039MIL,Oklahoma City Thunder,28,17,2,2,2,0,1,9,5,2,0,7,7,4
424,43039MIL,Oklahoma City Thunder,24,6,1,0,0,0,1,2,2,2,2,0,0,3
169,43039MIL,Oklahoma City Thunder,19,9,6,1,0,0,2,5,2,3,2,4,3,1
248,43039MIL,Oklahoma City Thunder,6,0,1,1,0,1,0,1,0,1,0,0,0,2
170,43039MIL,Oklahoma City Thunder,2,0,0,0,0,0,1,0,0,0,0,0,0,0
275,43039MIL,Oklahoma City Thunder,2,0,0,0,0,0,0,0,0,0,0,0,0,0
266,43040CLE,Cleveland Cavaliers,37,33,11,8,2,1,1,22,14,5,1,5,4,6
328,43040CLE,Cleveland Cavaliers,36,13,3,0,0,1,0,12,4,6,2,4,3,13
492,43040CLE,Cleveland Cavaliers,33,6,3,2,0,0,1,6,2,6,2,0,0,2
464,43040CLE,Cleveland Cavaliers,29,19,1,2,0,0,2,13,9,0,0,2,1,4
519,43040CLE,Cleveland Cavaliers,15,2,0,0,0,1,1,1,1,0,0,0,0,7
127,43040CLE,Cleveland Cavaliers,34,9,0,0,1,0,2,10,3,5,0,3,3,4
205,43040CLE,Cleveland Cavaliers,20,15,1,2,2,0,5,8,6,2,1,4,2,3
542,43040CLE,Cleveland Cavaliers,17,5,4,1,0,0,4,7,2,2,0,2,1,1
300,43040CLE,Cleveland Cavaliers,16,5,2,1,1,0,3,7,2,5,1,0,0,1
178,43040CLE,Cleveland Cavaliers,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,43040CLE,Cleveland Cavaliers,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,43040CLE,Cleveland Cavaliers,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,43040PHI,Philadelphia 76ers,34,22,3,2,2,0,4,15,7,11,6,2,2,3
485,43040PHI,Philadelphia 76ers,34,19,9,4,2,0,2,16,8,1,0,6,3,13
453,43040PHI,Philadelphia 76ers,32,8,3,1,0,0,4,11,3,6,1,2,1,1
158,43040PHI,Philadelphia 76ers,30,21,6,2,3,3,4,16,9,3,1,5,2,12
474,43040PHI,Philadelphia 76ers,20,5,0,2,0,0,0,9,1,3,1,2,2,6
42,43040PHI,Philadelphia 76ers,31,14,3,0,1,1,3,9,5,5,2,2,2,2
349,43040PHI,Philadelphia 76ers,26,12,7,2,1,0,4,10,6,0,0,0,0,6
273,43040PHI,Philadelphia 76ers,17,12,3,1,1,0,4,6,5,0,0,4,2,8
257,43040BOS,Boston Celtics,27,22,5,1,4,0,1,17,8,9,4,2,2,0
244,43040BOS,Boston Celtics,26,7,6,4,1,1,1,6,3,4,1,0,0,7
506,43040BOS,Boston Celtics,26,12,2,2,0,0,1,7,4,2,1,4,3,4
78,43040BOS,Boston Celtics,25,22,1,1,0,0,2,8,7,6,5,5,3,6
43,43040BOS,Boston Celtics,23,4,2,1,0,0,2,6,2,0,0,0,0,9
489,43040BOS,Boston Celtics,26,2,8,2,1,0,3,3,0,1,0,2,2,2
409,43040BOS,Boston Celtics,22,11,0,0,0,0,2,6,3,6,3,2,2,2
466,43040BOS,Boston Celtics,19,12,3,1,2,0,2,9,4,7,2,2,2,2
514,43040BOS,Boston Celtics,18,10,0,0,0,1,4,7,4,0,0,2,2,10
388,43040BOS,Boston Celtics,13,7,1,3,2,1,0,6,3,2,1,0,0,2
307,43040BOS,Boston Celtics,8,0,2,0,0,0,1,2,0,2,0,0,0,5
580,43040BOS,Boston Celtics,7,4,0,0,0,0,0,5,2,2,0,0,0,3
25,43040NY,Houston Rockets,35,16,2,2,0,0,1,9,5,8,4,2,2,8
211,43040NY,Houston Rockets,35,31,9,7,0,0,5,23,9,17,6,9,7,5
18,43040NY,Houston Rockets,31,21,0,0,0,0,3,13,7,8,2,5,5,3
196,43040NY,Houston Rockets,29,17,4,1,0,0,0,13,6,8,4,1,1,2
91,43040NY,Houston Rockets,28,12,2,1,1,3,0,10,6,0,0,0,0,13
526,43040NY,Houston Rockets,26,3,2,0,2,1,2,4,1,4,1,0,0,3
60,43040NY,Houston Rockets,7,0,0,1,0,0,1,0,0,0,0,0,0,1
447,43040NY,Houston Rockets,5,3,0,1,0,0,2,3,1,2,0,2,1,0
77,43040NY,Houston Rockets,4,0,1,0,0,0,0,1,0,0,0,0,0,0
